rank_number	rank_desc	channel_code	channel_name	region_code	region_name	province_code	province_name	city_group_code	city_group_name	supervisor_id	supervisor_work_no	supervisor_name	business_type_code	business_type_name	new_tranc_cust_cnt	sales_value	sales_value_share	profit	profit_rate	operating_profit	month	date_mark
2	省区	1	大客户	2	华南大区	15	福建省	5	福州市				1	日配业务		21788000		5692767.182	0.261279933		202501	M
2	省区	1	大客户	2	华南大区	15	福建省	4	厦门市				1	日配业务		4900000		1047149.967	0.213704075		202501	M
2	省区	1	大客户	2	华南大区	15	福建省	1	泉州市				1	日配业务		4368000		904799.999	0.207142857		202501	M
2	省区	1	大客户	2	华南大区	15	福建省	2	莆田市				1	日配业务		3705000		825279.9721	0.222747631		202501	M
2	省区	1	大客户	2	华南大区	15	福建省	3	南平市				1	日配业务		3250000		681276.08	0.209623409		202501	M
2	省区	1	大客户	2	华南大区	15	福建省	26	三明市				1	日配业务		1936800		349871.9988	0.180644361		202501	M
2	省区	1	大客户	2	华南大区	15	福建省	25	宁德市				1	日配业务		0		0			202501	M
2	省区	1	大客户	2	华南大区	15	福建省	24	龙岩市				1	日配业务		1610000		254471.4121	0.158056778		202501	M
2	省区	1	大客户	2	华南大区	20	广东深圳	15	深圳市				1	日配业务		18900000		3286956.522	0.173913043		202501	M
2	省区	1	大客户	2	华南大区	14	江西省	39	南昌市				1	日配业务		1648809.11		270768.653	0.16422074		202501	M
2	省区	1	大客户	2	华南大区	906	广东广州	40	广东广州				1	日配业务		5200000		984928.7169	0.189409369		202501	M
2	省区	1	大客户	3	华西大区	32	重庆市	12	重庆主城				1	日配业务		31768000		6266960	0.197272727		202501	M
2	省区	1	大客户	3	华西大区	32	重庆市	23	万州区				1	日配业务		1056000		266015.9999	0.251909091		202501	M
2	省区	1	大客户	3	华西大区	32	重庆市	22	黔江区				1	日配业务		700000		147200	0.210285714		202501	M
2	省区	1	大客户	3	华西大区	32	重庆市	46	石柱县				1	日配业务		0		0			202501	M
2	省区	1	大客户	3	华西大区	24	四川省	13	成都市				1	日配业务		17836000		3663533.968	0.205401097		202501	M
2	省区	1	大客户	3	华西大区	24	四川省	42	宜宾				1	日配业务		1300000		249096.7742	0.191612903		202501	M
2	省区	1	大客户	3	华西大区	23	贵州省	16	贵阳市				1	日配业务		3460000		653427.4074	0.188851852		202501	M
2	省区	1	大客户	4	华北大区	1	北京市	10	北京市				1	日配业务		42500000		8500000	0.2		202501	M
2	省区	1	大客户	4	华北大区	6	河北省	18	石家庄市				1	日配业务		13000000		1832246.377	0.140942029		202501	M
2	省区	1	大客户	4	华北大区	26	陕西省	17	西安市				1	日配业务		10000000		1400854.734	0.140085473		202501	M
2	省区	1	大客户	4	华北大区	19	河南省	28	郑州市				1	日配业务		12000000		1702597.101	0.141883092		202501	M
2	省区	1	大客户	4	华北大区	905	东北	38	东丰				1	日配业务		2070000		243044.7761	0.117412935		202501	M
2	省区	1	大客户	4	华北大区	905	东北	44	大连				1	日配业务		3900000		707080.5405	0.181302703		202501	M
2	省区	1	大客户	4	华北大区	905	东北	33	哈尔滨市				1	日配业务		4560000		723661.3953	0.158697674		202501	M
2	省区	1	大客户	1	华东大区	904	上海	35	上海松江				1	日配业务		21150000		2002931.229	0.09470124		202501	M
2	省区	1	大客户	1	华东大区	904	上海	7	江苏苏州				1	日配业务		4800000		815960.0998	0.169991687		202501	M
2	省区	1	大客户	1	华东大区	902	江苏南京	6	南京主城				1	日配业务		12500000		2191081.813	0.175286545		202501	M
2	省区	1	大客户	1	华东大区	902	江苏南京	41	江苏盐城				1	日配业务		600000		115200.0006	0.192000001		202501	M
2	省区	1	大客户	1	华东大区	13	浙江省	8	杭州市				1	日配业务		5740000		946153.8462	0.164835165		202501	M
2	省区	1	大客户	1	华东大区	13	浙江省	9	宁波市				1	日配业务		18000000		1494736.842	0.083040936		202501	M
2	省区	1	大客户	1	华东大区	13	浙江省	36	台州市				1	日配业务		1280000		251803.2787	0.196721311		202501	M
2	省区	1	大客户	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A				1	日配业务		0		0	0		202501	M
2	省区	1	大客户	1	华东大区	11	安徽省	14	合肥市				1	日配业务		10800000		2041220.638	0.189001911		202501	M
2	省区	1	大客户	1	华东大区	11	安徽省	45	阜阳市				1	日配业务		2400000		454301.9159	0.189292465		202501	M
2	省区	1	大客户	1	华东大区	18	湖北省	32	武汉市				1	日配业务		1361700		178704.0944	0.131236024		202501	M
2	省区	1	大客户	2	华南大区	15	福建省	5	福州市				1	日配业务		18845500		4889504.063	0.259452074		202502	M
2	省区	1	大客户	2	华南大区	15	福建省	4	厦门市				1	日配业务		4500000		1018200.016	0.22626667		202502	M
2	省区	1	大客户	2	华南大区	15	福建省	1	泉州市				1	日配业务		3864000		777400.0089	0.201190479		202502	M
2	省区	1	大客户	2	华南大区	15	福建省	2	莆田市				1	日配业务		2975000		543700.0099	0.182756306		202502	M
2	省区	1	大客户	2	华南大区	15	福建省	3	南平市				1	日配业务		2385000		552823.7541	0.23179193		202502	M
